,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,x0_Autumn,x0_Spring,x0_Summer,x0_Winter,Weekday
5921,1063,17,35.0,53.0,1.5,1618,23.9,1.78,0.0,0.0,0,0,0,1,0,1
5922,1956,18,32.8,63.0,1.3,1799,24.8,0.31,0.0,0.0,0,0,0,1,0,1
5923,1548,19,32.2,65.0,0.8,1894,24.7,0.1,0.0,0.0,0,0,0,1,0,1
5924,1537,20,31.3,65.0,2.0,1586,23.9,0.02,0.0,0.0,0,0,0,1,0,1
5925,1611,21,30.6,70.0,1.6,1542,24.4,0.0,0.0,0.0,0,0,0,1,0,1
5926,1371,22,30.1,72.0,0.4,1806,24.4,0.0,0.0,0.0,0,0,0,1,0,1
5927,969,23,29.4,79.0,1.2,777,25.3,0.0,2.0,0.0,0,0,0,1,0,1
5928,842,0,28.8,72.0,0.8,2000,23.2,0.0,0.0,0.0,0,0,0,1,0,1
5929,619,1,28.2,68.0,0.9,2000,21.7,0.0,0.0,0.0,0,0,0,1,0,1
5930,443,2,27.9,68.0,0.9,2000,21.4,0.0,0.0,0.0,0,0,0,1,0,1
5931,278,3,27.6,69.0,0.9,2000,21.3,0.0,0.0,0.0,0,0,0,1,0,1
5932,201,4,27.3,68.0,0.7,2000,20.8,0.0,0.0,0.0,0,0,0,1,0,1
5933,273,5,27.1,69.0,0.9,2000,20.9,0.0,0.0,0.0,0,0,0,1,0,1
5934,634,6,26.8,70.0,0.7,2000,20.8,0.0,0.0,0.0,0,0,0,1,0,1
5935,1059,7,27.0,69.0,0.8,2000,20.8,0.23,0.0,0.0,0,0,0,1,0,1
5936,1695,8,28.5,64.0,2.0,2000,21.0,0.89,0.0,0.0,0,0,0,1,0,1
5937,961,9,29.3,66.0,1.1,2000,22.2,1.07,0.0,0.0,0,0,0,1,0,1
5938,635,10,30.1,65.0,1.2,2000,22.7,1.11,0.0,0.0,0,0,0,1,0,1
5939,657,11,31.4,59.0,0.8,2000,22.4,1.3,0.0,0.0,0,0,0,1,0,1
5940,770,12,31.9,57.0,0.9,1981,22.3,1.28,0.0,0.0,0,0,0,1,0,1
5941,662,13,33.0,55.0,1.0,1967,22.7,1.49,0.0,0.0,0,0,0,1,0,1
5942,658,14,34.0,50.0,1.2,1744,22.1,1.68,0.0,0.0,0,0,0,1,0,1
5943,698,15,34.3,49.0,1.0,1633,22.0,1.62,0.0,0.0,0,0,0,1,0,1
5944,855,16,35.4,45.0,2.6,1529,21.6,1.84,0.0,0.0,0,0,0,1,0,1
5945,1232,17,35.6,44.0,2.4,1860,21.4,1.69,0.0,0.0,0,0,0,1,0,1
5946,2274,18,34.6,50.0,3.1,1821,22.6,1.0,0.0,0.0,0,0,0,1,0,1
5947,1898,19,32.9,56.0,2.6,1944,22.9,0.4,0.0,0.0,0,0,0,1,0,1
5948,1836,20,31.1,64.0,2.7,1770,23.4,0.02,0.0,0.0,0,0,0,1,0,1
5949,1826,21,30.3,69.0,2.2,1834,23.9,0.0,0.0,0.0,0,0,0,1,0,1
5950,1664,22,29.8,75.0,1.4,1609,24.8,0.0,0.0,0.0,0,0,0,1,0,1
5951,1136,23,29.5,78.0,1.4,1469,25.2,0.0,0.0,0.0,0,0,0,1,0,1
5952,853,0,29.1,77.0,2.1,1465,24.6,0.0,0.0,0.0,0,0,0,1,0,1
5953,700,1,28.5,80.0,1.5,1306,24.7,0.0,0.0,0.0,0,0,0,1,0,1
5954,489,2,28.3,84.0,2.1,1099,25.3,0.0,0.0,0.0,0,0,0,1,0,1
5955,322,3,28.3,84.0,0.5,1006,25.3,0.0,0.0,0.0,0,0,0,1,0,1
5956,183,4,28.0,85.0,1.0,1079,25.2,0.0,0.0,0.0,0,0,0,1,0,1
5957,260,5,27.9,84.0,0.0,1172,24.9,0.0,0.0,0.0,0,0,0,1,0,1
5958,614,6,27.6,84.0,1.2,1123,24.6,0.01,0.0,0.0,0,0,0,1,0,1
5959,1079,7,28.2,82.0,1.5,985,24.8,0.19,0.0,0.0,0,0,0,1,0,1
5960,1693,8,28.6,80.0,1.6,708,24.8,0.49,0.0,0.0,0,0,0,1,0,1
5961,920,9,30.2,66.0,1.4,1131,23.1,1.48,0.0,0.0,0,0,0,1,0,1
5962,657,10,31.6,58.0,2.3,1528,22.3,2.02,0.0,0.0,0,0,0,1,0,1
5963,624,11,32.7,55.0,2.7,1836,22.4,2.44,0.0,0.0,0,0,0,1,0,1
5964,629,12,34.1,46.0,1.6,1885,20.8,2.72,0.0,0.0,0,0,0,1,0,1
5965,673,13,34.4,48.0,2.1,1921,21.7,2.37,0.0,0.0,0,0,0,1,0,1
5966,670,14,33.6,50.0,3.5,1993,21.7,1.15,0.0,0.0,0,0,0,1,0,1
5967,687,15,34.5,47.0,3.2,1958,21.5,2.32,0.0,0.0,0,0,0,1,0,1
5968,839,16,35.1,40.0,2.6,1989,19.4,2.29,0.0,0.0,0,0,0,1,0,1
5969,1266,17,35.0,37.0,2.6,2000,18.1,1.72,0.0,0.0,0,0,0,1,0,1
5970,2326,18,34.5,45.0,2.0,2000,20.8,1.0,0.0,0.0,0,0,0,1,0,1
5971,1983,19,32.6,60.0,3.5,1982,23.8,0.37,0.0,0.0,0,0,0,1,0,1
5972,1822,20,31.0,66.0,2.9,1857,23.8,0.02,0.0,0.0,0,0,0,1,0,1
5973,1783,21,29.7,71.0,3.2,1934,23.8,0.0,0.0,0.0,0,0,0,1,0,1
5974,1628,22,29.5,73.0,0.9,1936,24.1,0.0,0.0,0.0,0,0,0,1,0,1
5975,1180,23,29.1,77.0,0.4,1552,24.6,0.0,0.0,0.0,0,0,0,1,0,1
5976,929,0,28.9,75.0,1.6,1946,24.0,0.0,0.0,0.0,0,0,0,1,0,1
5977,733,1,28.8,75.0,2.1,1975,23.9,0.0,0.0,0.0,0,0,0,1,0,1
5978,466,2,28.5,79.0,1.2,1546,24.4,0.0,0.0,0.0,0,0,0,1,0,1
5979,334,3,28.3,80.0,1.4,1617,24.5,0.0,0.0,0.0,0,0,0,1,0,1
5980,189,4,28.1,81.0,1.5,1729,24.5,0.0,0.0,0.0,0,0,0,1,0,1
5981,292,5,27.8,82.0,1.0,1599,24.4,0.0,0.0,0.0,0,0,0,1,0,1
5982,619,6,27.7,84.0,1.4,1436,24.7,0.0,0.0,0.0,0,0,0,1,0,1
5983,1088,7,27.9,81.0,1.8,1497,24.3,0.12,0.0,0.0,0,0,0,1,0,1
5984,1731,8,28.6,75.0,1.2,1588,23.7,0.56,0.0,0.0,0,0,0,1,0,1
5985,977,9,29.4,64.0,2.3,1926,21.8,0.9,0.0,0.0,0,0,0,1,0,1
5986,649,10,30.4,63.0,1.8,1883,22.5,1.32,0.0,0.0,0,0,0,1,0,1
5987,659,11,30.8,63.0,2.4,1919,22.9,0.94,0.0,0.0,0,0,0,1,0,1
5988,484,12,31.1,63.0,3.0,1795,23.2,1.14,0.0,0.0,0,0,0,1,0,1
5989,628,13,29.7,80.0,1.7,1312,25.8,0.73,0.4,0.0,0,0,0,1,0,1
5990,561,14,30.8,69.0,1.8,1218,24.4,1.58,0.0,0.0,0,0,0,1,0,1
5991,644,15,31.2,67.0,2.7,1368,24.3,1.39,0.0,0.0,0,0,0,1,0,1
5992,559,16,31.6,73.0,3.0,1133,26.1,1.57,0.0,0.0,0,0,0,1,0,1
5993,740,17,28.8,83.0,4.0,969,25.6,0.39,1.1,0.0,0,0,0,1,0,1
5994,1850,18,28.1,86.0,2.3,1244,25.5,0.28,0.5,0.0,0,0,0,1,0,1
5995,1698,19,28.2,82.0,0.4,1832,24.8,0.16,0.0,0.0,0,0,0,1,0,1
5996,1591,20,27.9,78.0,0.6,1989,23.7,0.03,0.0,0.0,0,0,0,1,0,1
5997,1654,21,27.8,82.0,0.3,1397,24.4,0.0,0.0,0.0,0,0,0,1,0,1
5998,1494,22,27.5,82.0,0.4,1228,24.1,0.0,0.0,0.0,0,0,0,1,0,1
5999,1075,23,27.3,81.0,0.0,1287,23.7,0.0,0.0,0.0,0,0,0,1,0,1
6000,903,0,27.1,84.0,0.2,1161,24.1,0.0,0.0,0.0,0,0,0,1,0,1
6001,708,1,26.9,84.0,0.2,1061,23.9,0.0,0.0,0.0,0,0,0,1,0,1
6002,484,2,26.9,84.0,0.8,1007,23.9,0.0,0.0,0.0,0,0,0,1,0,1
6003,346,3,26.7,84.0,0.4,994,23.7,0.0,0.0,0.0,0,0,0,1,0,1
6004,214,4,26.3,85.0,0.4,1216,23.5,0.0,0.0,0.0,0,0,0,1,0,1
6005,283,5,26.1,83.0,0.3,1617,22.9,0.0,0.0,0.0,0,0,0,1,0,1
6006,645,6,25.7,83.0,0.6,1483,22.5,0.0,0.0,0.0,0,0,0,1,0,1
6007,1027,7,26.0,78.0,0.7,1988,21.8,0.16,0.0,0.0,0,0,0,1,0,1
6008,1728,8,27.2,69.0,1.8,1999,21.0,0.7,0.0,0.0,0,0,0,1,0,1
6009,892,9,29.0,64.0,0.8,1987,21.4,1.45,0.0,0.0,0,0,0,1,0,1
6010,683,10,30.5,58.0,0.6,1875,21.2,1.84,0.0,0.0,0,0,0,1,0,1
6011,697,11,31.9,53.0,1.2,2000,21.1,2.33,0.0,0.0,0,0,0,1,0,1
6012,721,12,33.4,47.0,1.3,2000,20.5,2.51,0.0,0.0,0,0,0,1,0,1
6013,696,13,34.2,41.0,1.7,2000,19.0,2.31,0.0,0.0,0,0,0,1,0,1
6014,658,14,35.1,44.0,1.6,2000,21.0,2.25,0.0,0.0,0,0,0,1,0,1
6015,725,15,34.8,47.0,2.4,2000,21.8,2.21,0.0,0.0,0,0,0,1,0,1
6016,853,16,36.4,40.0,3.2,2000,20.6,2.59,0.0,0.0,0,0,0,1,0,1
6017,1293,17,36.3,40.0,2.7,2000,20.5,1.93,0.0,0.0,0,0,0,1,0,1
6018,2289,18,35.2,44.0,2.6,2000,21.1,1.23,0.0,0.0,0,0,0,1,0,1
6019,1903,19,33.4,49.0,2.6,2000,21.2,0.32,0.0,0.0,0,0,0,1,0,1
6020,1702,20,32.2,52.0,2.3,2000,21.0,0.02,0.0,0.0,0,0,0,1,0,1
6021,1641,21,31.3,55.0,0.9,2000,21.1,0.0,0.0,0.0,0,0,0,1,0,1
6022,1544,22,30.9,54.0,0.8,2000,20.5,0.0,0.0,0.0,0,0,0,1,0,1
6023,1198,23,30.4,58.0,1.4,2000,21.2,0.0,0.0,0.0,0,0,0,1,0,1
6024,1022,0,29.8,63.0,2.0,2000,21.9,0.0,0.0,0.0,0,0,0,1,0,0
6025,881,1,29.0,67.0,1.1,2000,22.2,0.0,0.0,0.0,0,0,0,1,0,0
6026,691,2,28.5,68.0,1.1,1839,22.0,0.0,0.0,0.0,0,0,0,1,0,0
6027,441,3,27.9,69.0,0.8,2000,21.6,0.0,0.0,0.0,0,0,0,1,0,0
6028,266,4,27.4,69.0,1.0,2000,21.2,0.0,0.0,0.0,0,0,0,1,0,0
6029,263,5,26.9,69.0,0.7,2000,20.7,0.0,0.0,0.0,0,0,0,1,0,0
6030,355,6,26.5,69.0,0.8,2000,20.3,0.0,0.0,0.0,0,0,0,1,0,0
6031,425,7,26.7,67.0,0.8,2000,20.0,0.13,0.0,0.0,0,0,0,1,0,0
6032,647,8,28.0,60.0,1.0,2000,19.5,0.91,0.0,0.0,0,0,0,1,0,0
6033,672,9,29.7,58.0,1.3,1955,20.5,1.68,0.0,0.0,0,0,0,1,0,0
6034,643,10,31.3,53.0,1.8,2000,20.5,2.34,0.0,0.0,0,0,0,1,0,0
6035,766,11,31.5,54.0,2.5,1918,21.0,1.78,0.0,0.0,0,0,0,1,0,0
6036,759,12,33.2,50.0,2.3,2000,21.3,2.84,0.0,0.0,0,0,0,1,0,0
6037,830,13,34.1,45.0,1.5,1993,20.4,2.57,0.0,0.0,0,0,0,1,0,0
6038,733,14,34.5,43.0,2.6,2000,20.0,2.37,0.0,0.0,0,0,0,1,0,0
6039,694,15,35.0,41.0,1.5,2000,19.7,2.4,0.0,0.0,0,0,0,1,0,0
6040,826,16,35.6,39.0,2.7,2000,19.5,1.81,0.0,0.0,0,0,0,1,0,0
6041,1006,17,35.8,36.0,2.2,2000,18.3,1.58,0.0,0.0,0,0,0,1,0,0
6042,1274,18,34.4,40.0,1.8,2000,18.8,0.65,0.0,0.0,0,0,0,1,0,0
6043,1482,19,33.8,44.0,2.2,2000,19.8,0.3,0.0,0.0,0,0,0,1,0,0
6044,1469,20,32.8,47.0,1.9,2000,19.9,0.01,0.0,0.0,0,0,0,1,0,0
6045,1437,21,31.6,63.0,1.2,1980,23.6,0.0,0.0,0.0,0,0,0,1,0,0
6046,1351,22,31.3,53.0,2.3,2000,20.5,0.0,0.0,0.0,0,0,0,1,0,0
6047,1076,23,30.7,55.0,1.5,2000,20.6,0.0,0.0,0.0,0,0,0,1,0,0
6048,997,0,29.9,56.0,2.0,2000,20.1,0.0,0.0,0.0,0,0,0,1,0,0
6049,703,1,29.4,58.0,1.5,2000,20.2,0.0,0.0,0.0,0,0,0,1,0,0
6050,554,2,29.0,60.0,1.4,2000,20.4,0.0,0.0,0.0,0,0,0,1,0,0
6051,387,3,28.5,62.0,1.6,2000,20.5,0.0,0.0,0.0,0,0,0,1,0,0
6052,260,4,28.1,63.0,0.8,2000,20.3,0.0,0.0,0.0,0,0,0,1,0,0
6053,196,5,27.7,65.0,1.4,2000,20.5,0.0,0.0,0.0,0,0,0,1,0,0
6054,261,6,27.2,66.0,0.9,2000,20.2,0.0,0.0,0.0,0,0,0,1,0,0
6055,316,7,27.4,61.0,0.6,2000,19.2,0.17,0.0,0.0,0,0,0,1,0,0
6056,520,8,28.6,54.0,1.1,2000,18.3,0.82,0.0,0.0,0,0,0,1,0,0
6057,568,9,29.7,55.0,1.6,2000,19.6,1.44,0.0,0.0,0,0,0,1,0,0
6058,483,10,31.6,51.0,2.3,1969,20.2,2.3,0.0,0.0,0,0,0,1,0,0
6059,526,11,32.8,49.0,2.8,2000,20.6,2.87,0.0,0.0,0,0,0,1,0,0
6060,670,12,33.8,44.0,2.0,1899,19.8,2.72,0.0,0.0,0,0,0,1,0,0
6061,704,13,34.0,47.0,1.4,2000,21.0,2.24,0.0,0.0,0,0,0,1,0,0
6062,697,14,35.0,45.0,2.2,1957,21.2,2.73,0.0,0.0,0,0,0,1,0,0
6063,820,15,34.9,46.0,2.0,2000,21.5,1.54,0.0,0.0,0,0,0,1,0,0
6064,959,16,34.1,47.0,2.5,2000,21.1,0.61,0.0,0.0,0,0,0,1,0,0
6065,1156,17,33.7,48.0,2.3,2000,21.1,0.41,0.0,0.0,0,0,0,1,0,0
6066,1225,18,33.4,49.0,1.6,1971,21.2,0.25,0.0,0.0,0,0,0,1,0,0
6067,1117,19,32.0,76.0,2.1,692,27.2,0.1,1.0,0.0,0,0,0,1,0,0
6068,1208,20,29.4,86.0,1.1,1194,26.8,0.03,4.0,0.0,0,0,0,1,0,0
6069,1337,21,28.9,83.0,0.3,1449,25.7,0.0,0.0,0.0,0,0,0,1,0,0
6070,1127,22,28.8,79.0,0.2,1604,24.7,0.0,0.0,0.0,0,0,0,1,0,0
6071,707,23,28.7,81.0,0.4,1586,25.1,0.0,0.0,0.0,0,0,0,1,0,0
6072,409,0,28.4,85.0,1.3,1406,25.6,0.0,0.0,0.0,0,0,0,1,0,1
6073,231,1,28.2,88.0,0.2,929,26.0,0.0,1.0,0.0,0,0,0,1,0,1
6074,212,2,28.1,78.0,0.9,1191,23.8,0.0,0.0,0.0,0,0,0,1,0,1
6075,196,3,27.7,88.0,0.5,833,25.5,0.0,0.0,0.0,0,0,0,1,0,1
6076,151,4,27.1,91.0,0.9,585,25.4,0.0,0.0,0.0,0,0,0,1,0,1
6077,230,5,26.8,90.0,0.6,591,25.0,0.0,0.0,0.0,0,0,0,1,0,1
6078,594,6,26.7,89.0,0.6,615,24.7,0.0,0.0,0.0,0,0,0,1,0,1
6079,1065,7,27.0,86.0,0.9,718,24.4,0.22,0.0,0.0,0,0,0,1,0,1
6080,1657,8,28.0,78.0,1.1,865,23.7,0.74,0.0,0.0,0,0,0,1,0,1
6081,903,9,29.4,74.0,2.0,917,24.2,1.18,0.0,0.0,0,0,0,1,0,1
6082,639,10,30.6,67.0,0.7,1354,23.7,1.2,0.0,0.0,0,0,0,1,0,1
6083,677,11,31.7,58.0,1.1,1584,22.4,1.27,0.0,0.0,0,0,0,1,0,1
6084,724,12,33.4,54.0,2.6,1648,22.8,2.09,0.0,0.0,0,0,0,1,0,1
6085,698,13,33.0,54.0,1.7,1458,22.4,1.23,0.0,0.0,0,0,0,1,0,1
6086,651,14,33.6,55.0,1.1,1375,23.3,0.94,0.0,0.0,0,0,0,1,0,1
6087,709,15,34.0,51.0,1.8,1508,22.4,0.98,0.0,0.0,0,0,0,1,0,1
6088,901,16,33.5,52.0,2.2,1804,22.2,0.91,0.0,0.0,0,0,0,1,0,1
6089,1358,17,33.2,55.0,2.7,1600,22.9,0.55,0.0,0.0,0,0,0,1,0,1
6090,2367,18,33.1,59.0,3.1,1726,24.0,0.72,0.0,0.0,0,0,0,1,0,1
6091,2036,19,32.1,60.0,2.3,1987,23.3,0.25,0.0,0.0,0,0,0,1,0,1
6092,1847,20,31.0,64.0,2.9,1992,23.3,0.01,0.0,0.0,0,0,0,1,0,1
6093,1851,21,30.4,66.0,1.6,2000,23.3,0.0,0.0,0.0,0,0,0,1,0,1
6094,1635,22,29.9,60.0,1.3,2000,21.2,0.0,0.0,0.0,0,0,0,1,0,1
6095,1086,23,29.6,63.0,0.1,2000,21.8,0.0,0.0,0.0,0,0,0,1,0,1
6096,872,0,29.3,68.0,1.6,2000,22.7,0.0,0.0,0.0,0,0,0,1,0,1
6097,681,1,28.9,71.0,1.2,1982,23.1,0.0,0.0,0.0,0,0,0,1,0,1
6098,467,2,28.6,70.0,1.5,2000,22.5,0.0,0.0,0.0,0,0,0,1,0,1
6099,345,3,28.4,73.0,1.4,1990,23.0,0.0,0.0,0.0,0,0,0,1,0,1
6100,209,4,28.1,71.0,0.4,2000,22.3,0.0,0.0,0.0,0,0,0,1,0,1
6101,254,5,27.9,71.0,0.3,2000,22.1,0.0,0.0,0.0,0,0,0,1,0,1
6102,643,6,27.8,71.0,0.1,2000,22.0,0.0,0.0,0.0,0,0,0,1,0,1
6103,1097,7,27.9,71.0,0.4,2000,22.1,0.13,0.0,0.0,0,0,0,1,0,1
6104,1708,8,29.3,63.0,0.9,1810,21.5,0.76,0.0,0.0,0,0,0,1,0,1
6105,944,9,31.0,56.0,0.8,1945,21.1,1.32,0.0,0.0,0,0,0,1,0,1
6106,615,10,31.7,57.0,1.3,1875,22.1,1.25,0.0,0.0,0,0,0,1,0,1
6107,636,11,32.4,54.0,1.9,1962,21.8,0.96,0.0,0.0,0,0,0,1,0,1
6108,699,12,33.9,49.0,1.5,1841,21.6,1.91,0.0,0.0,0,0,0,1,0,1
6109,695,13,35.7,38.0,2.4,1863,19.1,2.5,0.0,0.0,0,0,0,1,0,1
6110,627,14,36.2,41.0,2.9,1814,20.8,2.68,0.0,0.0,0,0,0,1,0,1
6111,700,15,37.2,38.0,2.5,1832,20.5,2.68,0.0,0.0,0,0,0,1,0,1
6112,920,16,36.3,41.0,2.4,1957,20.9,1.85,0.0,0.0,0,0,0,1,0,1
6113,1306,17,34.7,51.0,3.0,2000,23.0,1.22,0.0,0.0,0,0,0,1,0,1
6114,2305,18,33.7,53.0,2.4,2000,22.7,0.78,0.0,0.0,0,0,0,1,0,1
6115,1972,19,32.7,56.0,2.2,2000,22.7,0.33,0.0,0.0,0,0,0,1,0,1
6116,1705,20,31.8,59.0,0.9,2000,22.7,0.0,0.0,0.0,0,0,0,1,0,1
6117,1684,21,31.3,59.0,0.3,2000,22.3,0.0,0.0,0.0,0,0,0,1,0,1
6118,1587,22,30.9,63.0,0.7,2000,23.0,0.0,0.0,0.0,0,0,0,1,0,1
6119,1165,23,30.3,65.0,0.4,2000,22.9,0.0,0.0,0.0,0,0,0,1,0,1
6120,1034,0,30.0,67.0,0.8,1986,23.1,0.0,0.0,0.0,1,0,0,1,0,1
6121,850,1,29.6,69.0,0.4,1942,23.3,0.0,0.0,0.0,1,0,0,1,0,1
6122,676,2,29.5,68.0,0.4,1949,22.9,0.0,0.0,0.0,1,0,0,1,0,1
6123,474,3,29.1,70.0,0.3,1952,23.0,0.0,0.0,0.0,1,0,0,1,0,1
6124,310,4,28.8,73.0,0.5,1835,23.4,0.0,0.0,0.0,1,0,0,1,0,1
6125,227,5,28.6,73.0,0.8,1808,23.2,0.0,0.0,0.0,1,0,0,1,0,1
6126,346,6,28.4,74.0,1.0,1700,23.3,0.0,0.0,0.0,1,0,0,1,0,1
6127,429,7,28.6,71.0,0.6,1797,22.8,0.17,0.0,0.0,1,0,0,1,0,1
6128,553,8,29.9,60.0,0.8,1772,21.2,0.83,0.0,0.0,1,0,0,1,0,1
6129,563,9,32.0,53.0,1.6,2000,21.2,1.56,0.0,0.0,1,0,0,1,0,1
6130,547,10,33.5,49.0,1.0,1937,21.3,2.09,0.0,0.0,1,0,0,1,0,1
6131,586,11,35.4,44.0,1.2,1887,21.2,2.58,0.0,0.0,1,0,0,1,0,1
6132,563,12,36.5,41.0,1.1,1807,21.1,2.73,0.0,0.0,1,0,0,1,0,1
6133,591,13,36.9,39.0,1.5,2000,20.6,2.46,0.0,0.0,1,0,0,1,0,1
6134,627,14,37.2,38.0,0.9,1976,20.5,1.96,0.0,0.0,1,0,0,1,0,1
6135,761,15,37.4,38.0,1.4,2000,20.6,1.72,0.0,0.0,1,0,0,1,0,1
6136,877,16,36.6,39.0,0.7,2000,20.3,0.44,0.0,0.0,1,0,0,1,0,1
6137,960,17,33.6,55.0,3.9,1929,23.3,0.86,0.0,0.0,1,0,0,1,0,1
6138,925,18,32.8,63.0,2.3,1546,24.8,0.89,0.1,0.0,1,0,0,1,0,1
6139,1301,19,28.7,76.0,0.7,2000,24.0,0.11,0.9,0.0,1,0,0,1,0,1
6140,1500,20,28.4,69.0,1.5,2000,22.1,0.01,0.0,0.0,1,0,0,1,0,1
6141,1507,21,28.6,69.0,1.3,2000,22.3,0.0,0.0,0.0,1,0,0,1,0,1
6142,1350,22,28.6,67.0,1.0,2000,21.8,0.0,0.0,0.0,1,0,0,1,0,1
6143,1008,23,28.5,69.0,1.1,2000,22.2,0.0,0.0,0.0,1,0,0,1,0,1
6144,808,0,28.4,68.0,0.9,2000,21.9,0.0,0.0,0.0,0,0,0,1,0,1
6145,535,1,28.2,70.0,1.0,2000,22.2,0.0,0.0,0.0,0,0,0,1,0,1
6146,381,2,28.1,68.0,0.8,2000,21.6,0.0,0.0,0.0,0,0,0,1,0,1
6147,252,3,27.9,68.0,0.6,2000,21.4,0.0,0.0,0.0,0,0,0,1,0,1
6148,173,4,27.8,69.0,0.9,2000,21.5,0.0,0.0,0.0,0,0,0,1,0,1
6149,263,5,28.0,66.0,0.5,2000,21.0,0.0,0.0,0.0,0,0,0,1,0,1
6150,631,6,27.5,72.0,1.1,2000,21.9,0.0,0.0,0.0,0,0,0,1,0,1
6151,1105,7,27.6,71.0,1.2,2000,21.8,0.14,0.0,0.0,0,0,0,1,0,1
6152,1660,8,28.2,68.0,1.3,2000,21.7,0.41,0.0,0.0,0,0,0,1,0,1
6153,876,9,30.6,55.0,1.1,2000,20.5,1.46,0.0,0.0,0,0,0,1,0,1
6154,612,10,31.9,51.0,2.2,1939,20.4,2.04,0.0,0.0,0,0,0,1,0,1
6155,672,11,33.5,48.0,2.4,1968,20.9,2.71,0.0,0.0,0,0,0,1,0,1
6156,668,12,34.5,44.0,2.2,2000,20.4,3.19,0.0,0.0,0,0,0,1,0,1
6157,652,13,35.1,39.0,2.0,2000,19.0,3.45,0.0,0.0,0,0,0,1,0,1
6158,638,14,35.3,40.0,2.0,2000,19.6,3.17,0.0,0.0,0,0,0,1,0,1
6159,720,15,35.0,38.0,2.0,2000,18.5,2.8,0.0,0.0,0,0,0,1,0,1
6160,902,16,34.5,37.0,1.9,2000,17.6,2.36,0.0,0.0,0,0,0,1,0,1
6161,1384,17,33.8,37.0,2.2,2000,17.0,1.74,0.0,0.0,0,0,0,1,0,1
6162,2481,18,32.4,40.0,2.1,2000,17.0,1.04,0.0,0.0,0,0,0,1,0,1
6163,2286,19,29.8,45.0,2.5,2000,16.5,0.36,0.0,0.0,0,0,0,1,0,1
6164,2114,20,27.9,47.0,1.9,2000,15.5,0.01,0.0,0.0,0,0,0,1,0,1
6165,2127,21,26.8,46.0,2.0,2000,14.2,0.0,0.0,0.0,0,0,0,1,0,1
6166,1943,22,25.9,45.0,2.1,2000,13.0,0.0,0.0,0.0,0,0,0,1,0,1
6167,1446,23,25.0,44.0,2.2,2000,11.8,0.0,0.0,0.0,0,0,0,1,0,1
6168,1109,0,24.1,45.0,2.0,2000,11.4,0.0,0.0,0.0,0,0,0,1,0,1
6169,842,1,23.4,47.0,2.1,2000,11.4,0.0,0.0,0.0,0,0,0,1,0,1
6170,572,2,22.8,50.0,1.4,2000,11.8,0.0,0.0,0.0,0,0,0,1,0,1
6171,375,3,22.4,52.0,1.3,2000,12.0,0.0,0.0,0.0,0,0,0,1,0,1
6172,276,4,22.1,54.0,1.6,2000,12.3,0.0,0.0,0.0,0,0,0,1,0,1
6173,304,5,21.8,55.0,1.9,2000,12.3,0.0,0.0,0.0,0,0,0,1,0,1
6174,719,6,21.8,51.0,2.0,2000,11.2,0.0,0.0,0.0,0,0,0,1,0,1
6175,1271,7,22.0,49.0,1.7,2000,10.7,0.23,0.0,0.0,0,0,0,1,0,1
6176,1918,8,23.5,44.0,1.7,1944,10.5,0.98,0.0,0.0,0,0,0,1,0,1
6177,1069,9,25.5,40.0,2.6,1990,10.8,1.7,0.0,0.0,0,0,0,1,0,1
6178,717,10,27.0,36.0,2.2,1977,10.6,2.34,0.0,0.0,0,0,0,1,0,1
6179,844,11,28.8,33.0,2.2,1951,10.9,2.85,0.0,0.0,0,0,0,1,0,1
6180,904,12,30.3,30.0,1.9,1981,10.7,3.17,0.0,0.0,0,0,0,1,0,1
6181,820,13,31.3,30.0,2.1,2000,11.6,3.3,0.0,0.0,0,0,0,1,0,1
6182,791,14,32.7,27.0,2.0,1964,11.2,3.21,0.0,0.0,0,0,0,1,0,1
6183,970,15,33.5,26.0,2.1,2000,11.3,2.9,0.0,0.0,0,0,0,1,0,1
6184,1112,16,33.7,26.0,1.5,2000,11.5,2.39,0.0,0.0,0,0,0,1,0,1
6185,1666,17,33.1,27.0,1.9,1975,11.5,1.76,0.0,0.0,0,0,0,1,0,1
6186,2797,18,32.5,28.0,1.4,2000,11.6,1.06,0.0,0.0,0,0,0,1,0,1
6187,2353,19,31.0,31.0,1.5,2000,11.8,0.34,0.0,0.0,0,0,0,1,0,1
6188,2130,20,28.4,40.0,1.7,1887,13.4,0.0,0.0,0.0,0,0,0,1,0,1
6189,2008,21,27.1,43.0,1.6,2000,13.4,0.0,0.0,0.0,0,0,0,1,0,1
6190,1787,22,26.0,45.0,1.7,2000,13.1,0.0,0.0,0.0,0,0,0,1,0,1
6191,1466,23,25.2,47.0,1.2,2000,13.0,0.0,0.0,0.0,0,0,0,1,0,1
6192,1191,0,24.5,48.0,1.2,2000,12.7,0.0,0.0,0.0,0,0,0,1,0,0
6193,969,1,23.9,51.0,0.9,2000,13.1,0.0,0.0,0.0,0,0,0,1,0,0
6194,698,2,23.4,53.0,1.1,2000,13.2,0.0,0.0,0.0,0,0,0,1,0,0
6195,483,3,23.0,54.0,1.0,1818,13.1,0.0,0.0,0.0,0,0,0,1,0,0
